Hour of the day,Day,Day of the week,Conversions,Conv. rate,Conv. value,Currency code,Cost / conv.,Conv. value / cost,Clicks,Impr.,Cost,CTR,Avg. CPC
11,9/4/23,Monday,0,0,0,USD,0,0,0,49,0,0.00%,0
11,9/5/23,Tuesday,0,0.00%,0,USD,0,0,1,148,2.19,0.68%,2.19
11,9/6/23,Wednesday,0,0.00%,0,USD,0,0,2,25,2.91,8.00%,1.46
11,9/7/23,Thursday,0,0,0,USD,0,0,0,6,0,0.00%,0
11,9/8/23,Friday,0,0.00%,0,USD,0,0,1,6,0.46,16.67%,0.46
11,9/9/23,Saturday,0,0.00%,0,USD,0,0,1,4,0.07,25.00%,0.07
11,9/10/23,Sunday,0,0.00%,0,USD,0,0,1,6,0.01,16.67%,0.01
11,9/11/23,Monday,0,0.00%,0,USD,0,0,1,7,0.34,14.29%,0.34
11,9/12/23,Tuesday,0,0,0,USD,0,0,0,1,0,0.00%,0
11,9/13/23,Wednesday,0,0.00%,0,USD,0,0,2,8,5.66,25.00%,2.83
11,9/14/23,Thursday,2,100.00%,145.97,USD,1.82,40.1,2,7,3.64,28.57%,1.82
11,9/15/23,Friday,0,0,0,USD,0,0,0,5,0,0.00%,0
11,9/16/23,Saturday,0,0,0,USD,0,0,0,2,0,0.00%,0
11,9/17/23,Sunday,0,0.00%,0,USD,0,0,1,2,0.01,50.00%,0.01
11,9/18/23,Monday,0.5,25.00%,34.99,USD,0.12,583.19,2,8,0.06,25.00%,0.03
11,9/19/23,Tuesday,1,100.00%,39.99,USD,0.07,571.29,1,3,0.07,33.33%,0.07
11,9/20/23,Wednesday,0.33,11.11%,28.33,USD,16.02,5.3,3,9,5.34,33.33%,1.78
11,9/21/23,Thursday,0,0.00%,0,USD,0,0,2,6,15.03,33.33%,7.52
11,9/22/23,Friday,0,0,0,USD,0,0,0,3,0,0.00%,0
11,9/23/23,Saturday,1,100.00%,44.99,USD,0.16,285.6,1,9,0.16,11.11%,0.16
11,9/24/23,Sunday,0,0.00%,0,USD,0,0,1,6,0.23,16.67%,0.23
11,9/25/23,Monday,0,0.00%,0,USD,0,0,1,4,0.04,25.00%,0.04
11,9/26/23,Tuesday,0,0,0,USD,0,0,0,7,0,0.00%,0
11,9/27/23,Wednesday,0,0,0,USD,0,0,0,6,0,0.00%,0
11,9/28/23,Thursday,0,0.00%,0,USD,0,0,2,4,0.99,50.00%,0.5
11,9/29/23,Friday,0,0.00%,0,USD,0,0,2,6,1.91,33.33%,0.96
11,9/30/23,Saturday,0,0.00%,0,USD,0,0,1,6,0.7,16.67%,0.7
12,7/1/23,Saturday,0,0.00%,0,USD,0,0,0,35,0.2,0.00%,0
12,7/2/23,Sunday,0,0.00%,0,USD,0,0,2,40,3.81,5.00%,1.91
12,7/3/23,Monday,0,0.00%,0,USD,0,0,0,35,0.21,0.00%,0
12,7/4/23,Tuesday,0,0.00%,0,USD,0,0,2,32,0.15,6.25%,0.07
12,7/5/23,Wednesday,1,50.00%,39.99,USD,0.4,100.29,1,44,0.4,2.27%,0.4
12,7/6/23,Thursday,0,0.00%,0,USD,0,0,1,26,2.14,3.85%,2.14
12,7/7/23,Friday,0,0.00%,0,USD,0,0,1,29,0.19,3.45%,0.19
12,7/8/23,Saturday,0,0,0,USD,0,0,0,17,0.13,0.00%,0
12,7/9/23,Sunday,0.13,3.27%,16.35,USD,3.24,38.58,2,29,0.42,6.90%,0.21
12,7/10/23,Monday,0,0.00%,0,USD,0,0,1,31,0.5,3.23%,0.5
12,7/11/23,Tuesday,0,0.00%,0,USD,0,0,2,34,0.76,5.88%,0.38
12,7/12/23,Wednesday,0,0,0,USD,0,0,0,30,0,0.00%,0
12,7/13/23,Thursday,1,50.00%,69.99,USD,2.22,31.53,2,32,2.22,6.25%,1.11
12,7/14/23,Friday,1,50.00%,69.99,USD,0.04,"1,749.75",2,107,0.04,1.87%,0.02
12,7/15/23,Saturday,0,0.00%,0,USD,0,0,1,53,1.92,1.89%,1.92
12,7/16/23,Sunday,0,0.00%,0,USD,0,0,1,16,0.75,6.25%,0.75
12,7/17/23,Monday,0,0.00%,0,USD,0,0,2,21,0.04,9.52%,0.02
12,7/18/23,Tuesday,0,0.00%,0,USD,0,0,2,11,2.55,18.18%,1.28
12,7/19/23,Wednesday,0,0.00%,0,USD,0,0,1,24,1.54,4.17%,1.54
12,7/20/23,Thursday,0,0,0,USD,0,0,0,6,0,0.00%,0
12,7/21/23,Friday,0,0,0,USD,0,0,0,8,0,0.00%,0
12,7/22/23,Saturday,0,0,0,USD,0,0,0,18,0,0.00%,0
12,7/23/23,Sunday,0,0,0,USD,0,0,0,4,0,0.00%,0
12,7/24/23,Monday,0.17,16.53%,12.6,USD,4.72,16.16,1,15,0.78,6.67%,0.78
12,7/25/23,Tuesday,0,0,0,USD,0,0,0,8,0,0.00%,0
12,7/26/23,Wednesday,0,0.00%,0,USD,0,0,1,10,0.52,10.00%,0.52
12,7/27/23,Thursday,0,0,0,USD,0,0,0,6,0,0.00%,0
12,7/28/23,Friday,0,0,0,USD,0,0,0,4,0,0.00%,0
12,7/29/23,Saturday,0,0,0,USD,0,0,0,7,0,0.00%,0
12,7/30/23,Sunday,0,0,0,USD,0,0,0,2,0,0.00%,0
12,7/31/23,Monday,0,0.00%,0,USD,0,0,1,8,0.72,12.50%,0.72
12,8/1/23,Tuesday,0,0.00%,0,USD,0,0,2,5,0.76,40.00%,0.38
12,8/2/23,Wednesday,0,0.00%,0,USD,0,0,1,9,0.01,11.11%,0.01
12,8/3/23,Thursday,0,0,0,USD,0,0,0,3,0,0.00%,0
12,8/4/23,Friday,0,0.00%,0,USD,0,0,1,7,0.03,14.29%,0.03
12,8/5/23,Saturday,0,0.00%,0,USD,0,0,1,8,0.01,12.50%,0.01
12,8/6/23,Sunday,1,50.00%,44.99,USD,3.32,13.55,2,5,3.32,40.00%,1.66
12,8/7/23,Monday,1,100.00%,39.99,USD,0.01,"3,999.00",1,6,0.01,16.67%,0.01
12,8/8/23,Tuesday,0,0.00%,0,USD,0,0,2,7,0.33,28.57%,0.17
12,8/9/23,Wednesday,0,0.00%,0,USD,0,0,1,5,0.35,20.00%,0.35
12,8/10/23,Thursday,0,0.00%,0,USD,0,0,1,9,1.18,11.11%,1.18
12,8/11/23,Friday,0,0.00%,0,USD,0,0,1,11,1.92,9.09%,1.92
12,8/12/23,Saturday,1,50.00%,39.99,USD,4.85,8.25,2,14,4.85,14.29%,2.43
12,8/13/23,Sunday,0,0.00%,0,USD,0,0,1,17,1.16,5.88%,1.16
12,8/14/23,Monday,0,0,0,USD,0,0,0,10,0,0.00%,0
12,8/15/23,Tuesday,0,0.00%,0,USD,0,0,1,13,0.43,7.69%,0.43
12,8/16/23,Wednesday,0,0,0,USD,0,0,0,17,0,0.00%,0
12,8/17/23,Thursday,1,33.33%,35.99,USD,7.47,4.82,3,30,7.47,10.00%,2.49
12,8/18/23,Friday,1,100.00%,119.97,USD,0.05,"2,399.40",1,8,0.05,12.50%,0.05
12,8/19/23,Saturday,0,0,0,USD,0,0,0,8,0,0.00%,0
12,8/20/23,Sunday,1,100.00%,39.99,USD,0.15,266.6,1,8,0.15,12.50%,0.15
12,8/21/23,Monday,0,0.00%,0,USD,0,0,1,3,0.03,33.33%,0.03
12,8/22/23,Tuesday,2,66.67%,154.23,USD,0.26,302.41,3,12,0.51,25.00%,0.17
12,8/23/23,Wednesday,1,25.00%,39.99,USD,0.63,63.48,4,7,0.63,57.14%,0.16
12,8/24/23,Thursday,0,0.00%,0,USD,0,0,1,14,0.01,7.14%,0.01
12,8/25/23,Friday,0,0.00%,0,USD,0,0,3,51,5.3,5.88%,1.77
12,8/26/23,Saturday,0,0.00%,0,USD,0,0,1,54,5.14,1.85%,5.14
12,8/27/23,Sunday,0,0.00%,0,USD,0,0,1,54,0.01,1.85%,0.01
12,8/28/23,Monday,0,0.00%,0,USD,0,0,1,2,0.38,50.00%,0.38
12,8/29/23,Tuesday,0.48,48.12%,69.29,USD,0.06,"2,309.77",1,13,0.03,7.69%,0.03
12,8/30/23,Wednesday,0,0,0,USD,0,0,0,19,0,0.00%,0
12,8/31/23,Thursday,0,0.00%,0,USD,0,0,2,52,6.13,3.85%,3.07
12,9/1/23,Friday,0,0.00%,0,USD,0,0,3,30,23.83,10.00%,7.94
12,9/2/23,Saturday,0,0.00%,0,USD,0,0,1,71,0.21,1.41%,0.21
12,9/3/23,Sunday,0,0.00%,0,USD,0,0,4,157,14.73,2.55%,3.68
12,9/4/23,Monday,0,0,0,USD,0,0,0,102,0,0.00%,0
12,9/5/23,Tuesday,0,0.00%,0,USD,0,0,1,68,0.44,1.47%,0.44
12,9/6/23,Wednesday,0,0.00%,0,USD,0,0,1,38,0.37,2.63%,0.37
12,9/7/23,Thursday,1,100.00%,134.97,USD,0.02,"6,748.50",1,5,0.02,20.00%,0.02
12,9/8/23,Friday,0,0.00%,0,USD,0,0,3,9,1.78,33.33%,0.59
12,9/9/23,Saturday,0,0,0,USD,0,0,0,5,0,0.00%,0
12,9/10/23,Sunday,0,0.00%,0,USD,0,0,1,10,0.5,10.00%,0.5
12,9/11/23,Monday,0,0.00%,0,USD,0,0,3,6,3.13,50.00%,1.04
12,9/12/23,Tuesday,1,100.00%,79.98,USD,0.54,148.11,1,6,0.54,16.67%,0.54
12,9/13/23,Wednesday,0,0.00%,0,USD,0,0,1,8,2.35,12.50%,2.35
12,9/14/23,Thursday,1,50.00%,31.99,USD,0.17,188.18,2,9,0.17,22.22%,0.09
12,9/15/23,Friday,0,0,0,USD,0,0,0,3,0,0.00%,0
12,9/16/23,Saturday,0,0,0,USD,0,0,0,2,0,0.00%,0
12,9/17/23,Sunday,0,0.00%,0,USD,0,0,1,5,0.03,20.00%,0.03
12,9/18/23,Monday,0,0.00%,0,USD,0,0,3,11,11.18,27.27%,3.73
12,9/19/23,Tuesday,0,0.00%,0,USD,0,0,1,3,0.01,33.33%,0.01
12,9/20/23,Wednesday,3,30.00%,82.36,USD,0.63,43.58,10,13,1.89,76.92%,0.19
12,9/21/23,Thursday,0,0.00%,0,USD,0,0,1,5,0.02,20.00%,0.02
12,9/22/23,Friday,0,0.00%,0,USD,0,0,1,5,0.03,20.00%,0.03
12,9/23/23,Saturday,0,0.00%,0,USD,0,0,1,5,0.94,20.00%,0.94
12,9/24/23,Sunday,0,0.00%,0,USD,0,0,1,17,1.99,5.88%,1.99
12,9/25/23,Monday,0,0.00%,0,USD,0,0,2,6,4.79,33.33%,2.4
12,9/26/23,Tuesday,1,50.00%,"1,407.50",USD,6.52,215.87,2,4,6.52,50.00%,3.26
12,9/27/23,Wednesday,0,0.00%,0,USD,0,0,5,8,4.95,62.50%,0.99
12,9/28/23,Thursday,0,0,0,USD,0,0,0,2,0,0.00%,0
12,9/29/23,Friday,0,0,0,USD,0,0,0,2,0,0.00%,0
12,9/30/23,Saturday,0,0.00%,0,USD,0,0,3,5,0.17,60.00%,0.06
13,7/1/23,Saturday,0,0.00%,0,USD,0,0,2,62,1.04,3.23%,0.52
13,7/2/23,Sunday,0,0.00%,0,USD,0,0,2,60,2,3.33%,1
13,7/3/23,Monday,0,0.00%,0,USD,0,0,0,31,0.3,0.00%,0
13,7/4/23,Tuesday,0,0.00%,0,USD,0,0,1,44,0.42,2.27%,0.42
13,7/5/23,Wednesday,0,0.00%,0,USD,0,0,2,37,3.14,5.41%,1.57
13,7/6/23,Thursday,1,100.00%,39.99,USD,3.48,11.5,1,46,3.48,2.17%,3.48
13,7/7/23,Friday,0,0.00%,0,USD,0,0,0,31,0.41,0.00%,0
13,7/8/23,Saturday,0,0.00%,0,USD,0,0,0,26,0.17,0.00%,0
13,7/9/23,Sunday,0,0.00%,0,USD,0,0,2,42,1.5,4.76%,0.75
13,7/10/23,Monday,0,0.00%,0,USD,0,0,3,31,4.1,9.68%,1.37
13,7/11/23,Tuesday,0,0.00%,0,USD,0,0,2,37,1.16,5.41%,0.58
13,7/12/23,Wednesday,0,0.00%,0,USD,0,0,2,16,5.69,12.50%,2.85
13,7/13/23,Thursday,0,0.00%,0,USD,0,0,6,50,3.45,12.00%,0.58
13,7/14/23,Friday,0,0.00%,0,USD,0,0,2,114,3.09,1.75%,1.55
13,7/15/23,Saturday,0,0.00%,0,USD,0,0,2,24,0.34,8.33%,0.17
13,7/16/23,Sunday,0,0,0,USD,0,0,0,6,0,0.00%,0
13,7/17/23,Monday,0,0.00%,0,USD,0,0,1,16,0.92,6.25%,0.92
13,7/18/23,Tuesday,0,0.00%,0,USD,0,0,1,12,0.02,8.33%,0.02
13,7/19/23,Wednesday,0,0.00%,0,USD,0,0,3,17,0.88,17.65%,0.29
13,7/20/23,Thursday,0,0.00%,0,USD,0,0,1,15,0.13,6.67%,0.13
13,7/21/23,Friday,0,0,0,USD,0,0,0,12,0,0.00%,0
13,7/22/23,Saturday,0,0,0,USD,0,0,0,6,0,0.00%,0
13,7/23/23,Sunday,0,0,0,USD,0,0,0,3,0,0.00%,0
13,7/24/23,Monday,0,0,0,USD,0,0,0,6,0,0.00%,0
13,7/25/23,Tuesday,2,66.67%,193.96,USD,0.61,160.3,3,9,1.21,33.33%,0.4
13,7/26/23,Wednesday,0,0,0,USD,0,0,0,6,0,0.00%,0
13,7/27/23,Thursday,1,100.00%,119.97,USD,1.97,60.9,1,10,1.97,10.00%,1.97
13,7/28/23,Friday,0,0,0,USD,0,0,0,8,0,0.00%,0
13,7/29/23,Saturday,0,0.00%,0,USD,0,0,2,13,10.09,15.38%,5.05
13,7/30/23,Sunday,0,0.00%,0,USD,0,0,2,8,2.92,25.00%,1.46
13,7/31/23,Monday,0,0.00%,0,USD,0,0,2,8,0.06,25.00%,0.03
13,8/1/23,Tuesday,0,0.00%,0,USD,0,0,2,5,0.02,40.00%,0.01
13,8/2/23,Wednesday,0,0,0,USD,0,0,0,7,0,0.00%,0
13,8/3/23,Thursday,0,0,0,USD,0,0,0,4,0,0.00%,0
13,8/4/23,Friday,0,0,0,USD,0,0,0,4,0,0.00%,0
13,8/5/23,Saturday,0,0,0,USD,0,0,0,6,0,0.00%,0
13,8/6/23,Sunday,0,0,0,USD,0,0,0,3,0,0.00%,0
13,8/7/23,Monday,0,0.00%,0,USD,0,0,1,4,0.03,25.00%,0.03
13,8/8/23,Tuesday,1,33.33%,138.99,USD,8.4,16.55,3,9,8.4,33.33%,2.8
13,8/9/23,Wednesday,0,0,0,USD,0,0,0,8,0,0.00%,0
13,8/10/23,Thursday,0,0,0,USD,0,0,0,12,0,0.00%,0
13,8/11/23,Friday,0,0,0,USD,0,0,0,10,0,0.00%,0
13,8/12/23,Saturday,0,0.00%,0,USD,0,0,1,6,0.1,16.67%,0.1
13,8/13/23,Sunday,1,33.32%,89.95,USD,0.81,111.05,3,7,0.81,42.86%,0.27
13,8/14/23,Monday,0,0.00%,0,USD,0,0,1,21,0.08,4.76%,0.08
13,8/15/23,Tuesday,0,0,0,USD,0,0,0,20,0,0.00%,0
13,8/16/23,Wednesday,0,0,0,USD,0,0,0,7,0,0.00%,0
13,8/17/23,Thursday,0,0,0,USD,0,0,0,13,0,0.00%,0
13,8/18/23,Friday,0,0,0,USD,0,0,0,2,0,0.00%,0
13,8/19/23,Saturday,0,0,0,USD,0,0,0,5,0,0.00%,0
13,8/20/23,Sunday,0,0.00%,0,USD,0,0,2,10,1.46,20.00%,0.73
13,8/21/23,Monday,0,0,0,USD,0,0,0,10,0,0.00%,0
13,8/22/23,Tuesday,0,0.00%,0,USD,0,0,2,14,1.64,14.29%,0.82
13,8/23/23,Wednesday,0,0,0,USD,0,0,0,12,0,0.00%,0
13,8/24/23,Thursday,2,66.67%,71.98,USD,1.74,20.68,3,10,3.48,30.00%,1.16
13,8/25/23,Friday,0,0.00%,0,USD,0,0,1,52,0.06,1.92%,0.06
13,8/26/23,Saturday,0,0.00%,0,USD,0,0,2,53,0.22,3.77%,0.11
13,8/27/23,Sunday,0,0.00%,0,USD,0,0,2,50,6.95,4.00%,3.48
13,8/28/23,Monday,0,0,0,USD,0,0,0,4,0,0.00%,0
13,8/29/23,Tuesday,0.78,39.02%,98.3,USD,0.4,317.1,2,24,0.31,8.33%,0.16
13,8/30/23,Wednesday,0,0.00%,0,USD,0,0,4,28,15.41,14.29%,3.85
13,8/31/23,Thursday,0,0,0,USD,0,0,0,12,0,0.00%,0
13,9/1/23,Friday,0,0.00%,0,USD,0,0,1,23,0.03,4.35%,0.03
13,9/2/23,Saturday,0,0.00%,0,USD,0,0,4,65,6.16,6.15%,1.54
13,9/3/23,Sunday,0,0.00%,0,USD,0,0,1,171,0.01,0.58%,0.01
13,9/4/23,Monday,0,0.00%,0,USD,0,0,3,136,5.53,2.21%,1.84
13,9/5/23,Tuesday,1,25.00%,39.99,USD,8.48,4.72,4,44,8.48,9.09%,2.12
13,9/6/23,Wednesday,0,0.00%,0,USD,0,0,1,80,0.03,1.25%,0.03
13,9/7/23,Thursday,0,0.00%,0,USD,0,0,1,7,0.01,14.29%,0.01
13,9/8/23,Friday,0,0.00%,0,USD,0,0,3,7,27.9,42.86%,9.3
13,9/9/23,Saturday,0,0,0,USD,0,0,0,1,0,0.00%,0
13,9/10/23,Sunday,0,0,0,USD,0,0,0,4,0,0.00%,0
13,9/11/23,Monday,0,0,0,USD,0,0,0,2,0,0.00%,0
13,9/12/23,Tuesday,1,50.00%,39.99,USD,0.05,799.8,2,5,0.05,40.00%,0.03
13,9/13/23,Wednesday,0,0,0,USD,0,0,0,5,0,0.00%,0
13,9/14/23,Thursday,0,0,0,USD,0,0,0,2,0,0.00%,0
13,9/15/23,Friday,0,0,0,USD,0,0,0,7,0,0.00%,0
13,9/16/23,Saturday,0,0,0,USD,0,0,0,3,0,0.00%,0
13,9/17/23,Sunday,0,0.00%,0,USD,0,0,1,5,0.11,20.00%,0.11
13,9/18/23,Monday,0,0,0,USD,0,0,0,10,0,0.00%,0
13,9/19/23,Tuesday,1,33.33%,43.98,USD,0.97,45.34,3,6,0.97,50.00%,0.32
13,9/20/23,Wednesday,0.33,4.76%,28.35,USD,5.07,16.77,7,15,1.69,46.67%,0.24
13,9/21/23,Thursday,0,0.00%,0,USD,0,0,2,5,1.49,40.00%,0.75
13,9/22/23,Friday,0,0,0,USD,0,0,0,0,0,0,0
13,9/23/23,Saturday,0,0.00%,0,USD,0,0,1,5,2.75,20.00%,2.75
13,9/24/23,Sunday,0,0.00%,0,USD,0,0,2,7,3.16,28.57%,1.58
13,9/25/23,Monday,0,0.00%,0,USD,0,0,2,11,0.04,18.18%,0.02
13,9/26/23,Tuesday,0,0,0,USD,0,0,0,10,0.03,0.00%,0
13,9/27/23,Wednesday,0,0.00%,0,USD,0,0,1,6,0.01,16.67%,0.01
13,9/28/23,Thursday,0,0.00%,0,USD,0,0,1,4,0.08,25.00%,0.08
13,9/29/23,Friday,0,0.00%,0,USD,0,0,1,12,0.2,8.33%,0.2
13,9/30/23,Saturday,0,0.00%,0,USD,0,0,2,11,0.23,18.18%,0.12
14,7/1/23,Saturday,0,0,0,USD,0,0,0,44,0.27,0.00%,0
14,7/2/23,Sunday,0,0.00%,0,USD,0,0,1,46,0.45,2.17%,0.45
14,7/3/23,Monday,1,14.29%,129.97,USD,0.4,321.43,3,43,0.4,6.98%,0.13
14,7/4/23,Tuesday,0,0.00%,0,USD,0,0,2,48,0.26,4.17%,0.13
14,7/5/23,Wednesday,0,0.00%,0,USD,0,0,2,44,0.86,4.55%,0.43
14,7/6/23,Thursday,0,0.00%,0,USD,0,0,0,35,0.34,0.00%,0
14,7/7/23,Friday,0,0,0,USD,0,0,0,26,0.14,0.00%,0
14,7/8/23,Saturday,0,0.00%,0,USD,0,0,0,39,0.42,0.00%,0
14,7/9/23,Sunday,0,0.00%,0,USD,0,0,0,30,0.4,0.00%,0
14,7/10/23,Monday,0,0.00%,0,USD,0,0,0,37,0.23,0.00%,0
14,7/11/23,Tuesday,0,0.00%,0,USD,0,0,2,38,5.51,5.26%,2.76
14,7/12/23,Wednesday,0,0,0,USD,0,0,0,18,0,0.00%,0
14,7/13/23,Thursday,0,0.00%,0,USD,0,0,2,16,0.04,12.50%,0.02
14,7/14/23,Friday,0,0,0,USD,0,0,0,98,0,0.00%,0
14,7/15/23,Saturday,0,0,0,USD,0,0,0,27,0,0.00%,0
14,7/16/23,Sunday,0,0.00%,0,USD,0,0,3,19,7.92,15.79%,2.64
14,7/17/23,Monday,0,0.00%,0,USD,0,0,1,18,0.11,5.56%,0.11
14,7/18/23,Tuesday,0,0.00%,0,USD,0,0,1,10,0.01,10.00%,0.01
14,7/19/23,Wednesday,0,0.00%,0,USD,0,0,3,17,3.24,17.65%,1.08
14,7/20/23,Thursday,0.12,11.77%,9.41,USD,0.08,941.33,1,7,0.01,14.29%,0.01
14,7/21/23,Friday,0,0.00%,0,USD,0,0,1,5,0.27,20.00%,0.27
14,7/22/23,Saturday,0,0,0,USD,0,0,0,6,0,0.00%,0
14,7/23/23,Sunday,2,66.67%,164.96,USD,1.34,61.78,3,3,2.67,100.00%,0.89
14,7/24/23,Monday,0,0,0,USD,0,0,0,7,0,0.00%,0
14,7/25/23,Tuesday,0,0.00%,0,USD,0,0,2,9,0.31,22.22%,0.16
14,7/26/23,Wednesday,0,0.00%,0,USD,0,0,1,8,0.01,12.50%,0.01
14,7/27/23,Thursday,0,0.00%,0,USD,0,0,4,12,0.97,33.33%,0.24
14,7/28/23,Friday,0,0.06%,0.02,USD,0,0.01,1,8,3.99,12.50%,3.99
14,7/29/23,Saturday,0,0,0,USD,0,0,0,8,0,0.00%,0
14,7/30/23,Sunday,0,0,0,USD,0,0,0,4,0,0.00%,0
14,7/31/23,Monday,0,0,0,USD,0,0,0,6,0,0.00%,0
14,8/1/23,Tuesday,0,0.00%,0,USD,0,0,1,8,0.25,12.50%,0.25
14,8/2/23,Wednesday,1,50.00%,89.98,USD,0.19,473.58,2,7,0.19,28.57%,0.1
14,8/3/23,Thursday,0,0.00%,0,USD,0,0,1,9,0.03,11.11%,0.03
14,8/4/23,Friday,1.18,59.17%,50.5,USD,0.03,"1,262.58",2,3,0.04,66.67%,0.02
14,8/5/23,Saturday,1.47,146.86%,113.89,USD,0.42,183.7,1,5,0.62,20.00%,0.62
14,8/6/23,Sunday,0,0.00%,0,USD,0,0,2,4,0.68,50.00%,0.34
14,8/7/23,Monday,0,0,0,USD,0,0,0,4,0,0.00%,0
14,8/8/23,Tuesday,0.09,4.59%,3.67,USD,1.09,36.71,2,6,0.1,33.33%,0.05
14,8/9/23,Wednesday,0,0.00%,0,USD,0,0,2,17,0.06,11.76%,0.03
14,8/10/23,Thursday,0,0,0,USD,0,0,0,13,0,0.00%,0
14,8/11/23,Friday,0,0.00%,0,USD,0,0,2,11,0.04,18.18%,0.02
14,8/12/23,Saturday,0,0,0,USD,0,0,0,12,0,0.00%,0
14,8/13/23,Sunday,0,0,0,USD,0,0,0,11,0,0.00%,0
14,8/14/23,Monday,0,0.00%,0,USD,0,0,1,15,0.37,6.67%,0.37
14,8/15/23,Tuesday,0,0.00%,0,USD,0,0,1,31,4.76,3.23%,4.76
14,8/16/23,Wednesday,0,0,0,USD,0,0,0,11,0,0.00%,0
14,8/17/23,Thursday,0,0,0,USD,0,0,0,13,0,0.00%,0
14,8/18/23,Friday,0,0.00%,0,USD,0,0,3,14,7.42,21.43%,2.47
14,8/19/23,Saturday,0,0,0,USD,0,0,0,6,0,0.00%,0
14,8/20/23,Sunday,0,0,0,USD,0,0,0,12,0,0.00%,0
14,8/21/23,Monday,0,0.00%,0,USD,0,0,2,7,3.34,28.57%,1.67
14,8/22/23,Tuesday,0,0.00%,0,USD,0,0,1,12,0.01,8.33%,0.01
14,8/23/23,Wednesday,0,0.00%,0,USD,0,0,1,8,0.03,12.50%,0.03
14,8/24/23,Thursday,0,0.00%,0,USD,0,0,1,55,5,1.82%,5
14,8/25/23,Friday,0,0.00%,0,USD,0,0,4,40,18.52,10.00%,4.63
14,8/26/23,Saturday,0,0,0,USD,0,0,0,51,0,0.00%,0
14,8/27/23,Sunday,0,0.00%,0,USD,0,0,2,61,8.55,3.28%,4.28
14,8/28/23,Monday,0,0.00%,0,USD,0,0,4,5,0.08,80.00%,0.02
14,8/29/23,Tuesday,0,0.00%,0,USD,0,0,2,10,9.69,20.00%,4.85
14,8/30/23,Wednesday,0,0.00%,0,USD,0,0,1,21,0.03,4.76%,0.03
14,8/31/23,Thursday,0,0,0,USD,0,0,0,11,0,0.00%,0
14,9/1/23,Friday,0,0.00%,0,USD,0,0,1,25,0.08,4.00%,0.08
14,9/2/23,Saturday,0,0.00%,0,USD,0,0,3,92,2.89,3.26%,0.96
14,9/3/23,Sunday,1,33.33%,44.99,USD,5.36,8.39,3,170,5.36,1.76%,1.79
14,9/4/23,Monday,0,0,0,USD,0,0,0,81,0,0.00%,0
14,9/5/23,Tuesday,0,0.00%,0,USD,0,0,3,55,2.34,5.45%,0.78
14,9/6/23,Wednesday,0,0.00%,0,USD,0,0,1,13,3.48,7.69%,3.48
14,9/7/23,Thursday,0,0,0,USD,0,0,0,4,0,0.00%,0
14,9/8/23,Friday,1.43,143.12%,50.07,USD,1.09,32.1,1,6,1.56,16.67%,1.56
14,9/9/23,Saturday,0,0,0,USD,0,0,0,6,0,0.00%,0
14,9/10/23,Sunday,0.14,6.85%,5.74,USD,0.29,143.6,2,2,0.04,100.00%,0.02
14,9/11/23,Monday,0,0,0,USD,0,0,0,5,0,0.00%,0
14,9/12/23,Tuesday,0,0,0,USD,0,0,0,6,0,0.00%,0
14,9/13/23,Wednesday,1,33.33%,114.98,USD,0.34,338.18,3,9,0.34,33.33%,0.11
14,9/14/23,Thursday,0,0.00%,0,USD,0,0,1,3,0.03,33.33%,0.03
14,9/15/23,Friday,1,100.00%,94.99,USD,0.17,558.76,1,2,0.17,50.00%,0.17
14,9/16/23,Saturday,0.04,2.16%,1.94,USD,87.79,0.51,2,5,3.79,40.00%,1.9
14,9/17/23,Sunday,0,0.00%,0,USD,0,0,1,1,0.01,100.00%,0.01
14,9/18/23,Monday,0,0,0,USD,0,0,0,4,0,0.00%,0
14,9/19/23,Tuesday,0,0,0,USD,0,0,0,3,0,0.00%,0
14,9/20/23,Wednesday,1,50.00%,10.39,USD,0.02,519.5,2,5,0.02,40.00%,0.01
14,9/21/23,Thursday,0,0.00%,0,USD,0,0,1,5,0.17,20.00%,0.17
14,9/22/23,Friday,0,0.00%,0,USD,0,0,1,5,0.03,20.00%,0.03
14,9/23/23,Saturday,0,0.00%,0,USD,0,0,0,5,0.04,0.00%,0
14,9/24/23,Sunday,0,0,0,USD,0,0,0,3,0,0.00%,0
14,9/25/23,Monday,0.01,0.49%,0.66,USD,190.68,0.24,3,17,2.8,17.65%,0.93
14,9/26/23,Tuesday,0,0,0,USD,0,0,0,8,0,0.00%,0
14,9/27/23,Wednesday,2,33.33%,108.97,USD,0.29,191.18,6,14,0.57,42.86%,0.1
14,9/28/23,Thursday,0,0.00%,0,USD,0,0,1,2,0.19,50.00%,0.19
14,9/29/23,Friday,0,0,0,USD,0,0,0,3,0,0.00%,0
14,9/30/23,Saturday,0,0,0,USD,0,0,0,0,0,0,0
15,7/1/23,Saturday,0,0.00%,0,USD,0,0,0,39,0.5,0.00%,0
15,7/2/23,Sunday,1,25.00%,115.19,USD,1.2,96.21,2,33,1.2,6.06%,0.6
15,7/3/23,Monday,0,0.00%,0,USD,0,0,1,29,0.18,3.45%,0.18
15,7/4/23,Tuesday,0,0.00%,0,USD,0,0,2,38,0.34,5.26%,0.17
15,7/5/23,Wednesday,1,20.00%,76.23,USD,4.97,15.33,3,50,4.97,6.00%,1.66
15,7/6/23,Thursday,0,0.00%,0,USD,0,0,1,33,11.06,3.03%,11.06
